Error,Portfolio Weights,Train Tracking Error,Train RMSE,Train Correlation,Test Tracking Error,Test RMSE,Test Correlation,Optimization Time
0.0018222187102188922,"{""AAPL"": 0.1329634399235993, ""ABBV"": 0.025779411175394812, ""AMZN"": 0.06287785191067939, ""AVGO"": 0.027573086624565785, ""BAC"": 0.045202473440115916, ""BRK-B"": 0.09325395468637498, ""COST"": 0.050500053566908135, ""CVX"": 0.028714207287008086, ""FDX"": 0.02010902873707925, ""GD"": 0.0418330237269289, ""GOOG"": 0.04768685352690009, ""LLY"": 0.05161500353999109, ""MSFT"": 0.08801752045994655, ""NVDA"": 0.042907423628232445, ""PFE"": 0.03922728913504517, ""SBUX"": 0.05389879328068671, ""TMO"": 0.05064265761942844, ""TSLA"": 0.013388216397914033, ""USB"": 0.022757079302031746, ""VZ"": 0.06105263203116937}",0.0007107582205061241,0.0007216108109307355,0.9973716787063953,0.0018153648977493463,0.0018222187102188922,0.9713088595026705,152.77290511131287
