Error,Portfolio Weights,Train Tracking Error,Train RMSE,Train Correlation,Test Tracking Error,Test RMSE,Test Correlation,Optimization Time
0.0028317296178160395,"{""AAPL"": 0.18618204212578118, ""AMZN"": 0.08284600552911356, ""GD"": 0.08789878226360134, ""JNJ"": 0.1286955585503411, ""MSFT"": 0.13126710013984966, ""NVDA"": 0.03697200793592682, ""PG"": 0.08386687581130597, ""TXN"": 0.11469751587120561, ""WFC"": 0.08547567870876122, ""XOM"": 0.06209843306411371}",0.0018097727934526437,0.0018129636205279035,0.9828797230864381,0.0028301649010451886,0.0028317296178160395,0.9286861615657642,0.9979863166809082
