Error,Portfolio Weights,Train Tracking Error,Train RMSE,Train Correlation,Test Tracking Error,Test RMSE,Test Correlation,Optimization Time
0.002867974839478692,"{""BPAC11.SA"": 0.10297400459368754, ""CVCB3.SA"": 0.025021145623722887, ""ELET3.SA"": 0.06398637440646986, ""EQTL3.SA"": 0.09783346412163935, ""HAPV3.SA"": 0.019695200555291507, ""ITUB4.SA"": 0.12866807861211593, ""PETR4.SA"": 0.12988254242830238, ""RAIL3.SA"": 0.07382679124371856, ""TAEE11.SA"": 0.10959585772464796, ""VALE3.SA"": 0.24851654069040402}",0.0019315754630277197,0.0019315863806511925,0.9870996029875597,0.002844388386617917,0.002867974839478692,0.9565223485098799,27.611414670944214
