Date,AAPL,ABBV,ABT,ACN,ADBE,AIG,AMD,AMGN,AMT,AMZN,AVGO,AXP,BA,BAC,BK,BKNG,BLK,BMY,C,CAT,CHTR,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,DHR,DIS,DUK,EMR,EXC,F,FDX,GD,GE,GILD,GM,GOOG,GOOGL,GS,HD,HON,IBM,INTC,JNJ,JPM,KHC,KO,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,META,MMM,MO,MRK,MS,MSFT,NEE,NFLX,NKE,NVDA,ORCL,PEP,PFE,PG,PM,PYPL,QCOM,RTX,SBUX,SCHW,SO,SPG,T,TGT,TMO,TMUS,TSLA,TXN,UNH,UNP,UPS,USB,V,VZ,WBA,WFC,WMT,^OEX
2017-11-28 00:00:00+00:00,-0.00585884888210475,0.0,-0.0023151695479924905,0.003660748103343492,0.002162129170185878,0.01803946821392932,-0.03290044226542477,0.003240606806374169,0.002766283181519835,-0.0018648099848008748,-0.02536712999935886,0.0193646535869636,0.00907451662575176,0.03948865542306157,0.018206156317355893,-0.006453455379514472,0.023030846480857292,0.014770627912733758,0.032357566987763375,0.013120745796389999,0.012583949653960591,0.010555549019465538,0.01969114140573769,0.03315295353985381,0.019731617956900926,0.00602480592276633,-0.0011259777887578926,0.023324799279135,0.032670520470021724,0.007440139565428883,0.002870700098654755,0.006031712356193708,0.0011255198850463888,0.036683813344631444,0.007442847023274801,0.008257604087250625,0.0029376479564886537,0.015517082719253228,0.01600462317040674,0.012413019925836544,0.016979789094568654,-0.006450356176667116,-0.008134290092643992,0.018289281751967534,0.013838095794648453,0.01548879727606689,0.0032240725329952813,0.005394214053288993,0.013902858809273777,0.03502479428934646,-0.00791368431604067,-0.0015247883827542719,0.002829957078263279,0.007293889135481013,0.023174586248381646,0.007975354504564658,0.014085930071585873,0.0032966140426036183,0.012897748436522916,0.02491739513807989,-0.0033327906479504454,0.006965901309898603,0.020439491559726353,0.006966256372963331,0.028571513818814287,0.012042554975483455,0.005032034951024444,0.021174004406077973,-0.00083831950363078,-0.01601753421144847,0.0026596564897134467,0.00794123210408082,0.010143506149628223,0.00494623991272225,0.0015576578134703922,-0.0006422844901772251,0.011987666296302102,0.005037652315885488,0.013414363143803065,0.029932282536242694,-0.001357764204334977,-0.0017262799085459024,0.021338009840958128,0.01396835905964311,0.012272959381441018,-0.022300054054454344,0.0023357961917807035,0.008618188726078113,0.017608382836906467,0.01399802636852332,0.005674838553770822,0.025135268337405092,0.008720573346577831,0.024339322749109993,0.041072146486432315,0.030027765215744573,0.0015525102917757216,0.009990289583250211
2017-11-29 00:00:00+00:00,-0.020743233943589567,0.004191899872955318,-0.007854153973999356,-0.007362719485579428,-0.04611644053096642,0.008024451461855486,-0.030438688474986875,0.011570761908210603,-0.015742797784613738,-0.027086140184754637,-0.021268983170857902,0.013853717011133249,0.004888272120048276,0.023155022027513184,0.024092042319044715,-0.010028498265612806,0.015738593243014964,0.006077894788281579,0.018181934310282255,-0.006691329622726339,0.01773604136209017,-0.010308065368509367,0.02593101674892262,0.013593407163305482,0.011968651982634082,0.02234420212156696,-0.027522103687724675,-0.006625853409268134,0.00962875661174123,0.0062687646622934245,-0.0040287526767814885,0.017696527150773855,0.00022473612443807411,-0.004364915613354725,-0.006434548683062036,0.028664966526399605,0.03395717844271462,-9.790469895143428e-05,0.0038021686803810795,0.014877813033469467,-0.024710231295915652,-0.024584338537503414,-0.02436778583158361,0.011313030495917697,0.00893672624996067,0.0031420634644585554,0.0070834473973437895,-0.017437593175313126,-0.001499664548719415,0.023382045086276948,0.02671557743779296,-0.0072007631432533525,-0.0010582767566285067,0.00548571407533216,0.019833415778877983,-0.03787552739512001,-0.0053108198637219495,0.007744458559024947,-0.00424446811132817,0.017093869697697883,-0.03996269880755321,0.010100800791366105,0.014608691466188484,0.00782829467163837,0.018254133492907387,-0.018143275384258084,-0.00012665841575376646,-0.05537704179581504,0.013091510433509201,-0.0678182792937112,-0.009998019824175364,0.0005996100251142167,0.010041872474188862,-0.0002241288877781189,-0.0019439355055220764,-0.05836226844189607,-0.02720100929295688,0.0038226719263314557,0.01500174299942092,0.027153136680790446,-0.007768561114689154,0.016717576119810174,0.02992651989358297,0.0893678982267625,-0.018746702811396232,0.007331382370954431,-0.031522607487023624,-0.02613574616885972,0.031183481541530167,0.04067382674832021,0.03342309496048723,0.032817541739079026,-0.030875045966977765,0.022121992837439652,-0.004429601425371965,0.019974570386269486,0.008163568095092444,-0.0002761562131723405
2017-11-30 00:00:00+00:00,0.013984137233775895,0.011479874072627627,0.014213639819464108,0.007213303916229652,0.026123805245917175,-0.0056385799000009396,0.005540204989786135,0.019915272977426346,-0.016199495320524337,0.013330269145295226,0.02372046754670465,0.011490882349201481,0.027850036363151975,0.00035504313388767805,0.006065126846539481,0.003032589867615343,0.0007388480375083439,0.004610446867268747,0.006129959566246512,0.022381718039423015,-0.016462211691157025,0.00611054978053871,0.009410670402956622,0.011322362850659351,0.0029567508427101874,0.03886611710920129,0.007630695930719966,-0.004802638833318107,0.04359675040205713,0.015446406011403235,0.004470794079461271,-0.00399082004599971,0.002022514923004426,0.014873810569223211,0.0004797018388025265,-0.0031848737666412275,0.0244765366717139,0.014644464448815953,-0.01028121230846013,0.01506748893075538,-0.01643485921229504,-0.0002447168228105756,-0.0011664340949990581,0.026019120279975994,0.014499018542962538,0.0177500168566731,0.002735234789404961,0.020250257831219365,-0.0034331704899476234,0.007615938804263367,0.0034531856887363155,0.014181341379223555,-0.0037666476273675586,0.0011293749979259804,0.0008402312811008894,0.014290923751298035,0.015050930935964102,0.0,0.00024376500033662651,0.002427649552820599,0.011705545472126877,0.02155360852030519,0.006827817611089415,-0.001625886089197448,0.00565068683551706,0.009959025840822866,0.0017111923007560037,-0.0030294556679246742,0.0009938578587262992,0.02184087746333563,0.01112961888486863,0.004179619533859258,0.001380862932953697,0.006825283253572012,0.0006816318815683342,0.03385670111854733,-0.0027059827605847575,0.02784352092616471,0.005390526586527278,0.0076418745231960905,0.0021529426359725434,0.019026290100361276,-0.0027413722905620386,-0.02885862165721853,0.0007268633704884397,-0.012291792627493248,0.004259625415678148,0.0042319541990927245,0.027191472956654472,0.028957155629296905,0.020245211069848335,0.00712210421363646,0.02484976647266257,0.019839629396606995,0.011679798226613025,-0.0037045983818153605,-0.003382547796568658,0.008236597507014887
2017-12-01 00:00:00+00:00,-0.004655437429762266,-0.006190535236676897,-0.006918477297501835,-0.009729121848958688,-0.010745560892296502,-0.0013343110617068943,-0.014692451427196773,0.008766974548521489,-0.00222354794191415,-0.012237114119919568,-0.022954895852116297,0.0015350207827935503,-0.01958092602576178,-0.0024849757839944253,-0.0052978434168760025,-0.00253472382952058,0.006797864731952874,0.0007912618618515221,0.0001327946216764797,0.0026215195706431604,0.030839023396311616,0.008143523633719063,0.02370822418779972,0.007825937885820311,0.016902664059716077,0.0037958359988667922,-0.004697054976427695,0.008043025803591952,-0.019321205925902918,0.004370385308110514,-0.005722633117023035,0.004102393615504463,-0.005045795229810968,-0.002005290906651913,0.0028769945423283705,0.00479279170038982,-0.002678612074829334,-0.021818850598588013,-0.02241657545583786,0.00748844548811145,-0.0069622068407775295,-0.011004469627469149,-0.010712414026250894,0.005290006453518181,0.0033366941332038103,-0.010002683037122595,0.00513065889819031,-0.0035682414652945527,0.004665033309328992,0.002583249864453796,-0.0019661474903804876,0.004369849154225669,0.00803440152207413,-0.017391384851924485,0.010315645720076372,-0.005183902658015271,0.0052334919778807,-0.0004658644751647234,-0.010471357441264262,-0.0013038692944237207,-0.011739414961562833,-0.00818452388205626,0.011057354193287683,0.010855850908516151,0.006587926022307844,0.001069308193796692,-0.0036066251689248485,-0.004051575324753642,-0.005646122815553989,-0.015096599794811927,0.011210832004869165,0.002231516797423394,0.0024818602221812203,0.004111491420976554,0.009343109349470913,-0.005678070594412721,-0.012812804827093682,-0.010950865750464778,-0.008647594014576931,0.014552086072747938,-0.0017574137983874527,0.0037095117093521868,0.0032988085054910243,-0.006511175246967871,-0.0029051805561900457,-0.002783665668324331,-0.00751174839672486,-0.0011306918141904543,-0.0060920611963884985,-0.014861716835105399,-0.00938652547976404,-0.004533047575855043,-0.01652003973332561,0.007074054080750347,-0.018004828042766374,-0.00478132054921987,0.0012344156273098594,-0.0013701929308581606
2017-12-04 00:00:00+00:00,-0.007307515543306664,-0.011420387688082068,-0.022686898206218054,0.0039570263176496034,-0.06172015133332076,-0.010354074840593475,-0.0652376364518692,0.008408392623895145,-0.03230956116895589,-0.02443329420890661,-0.02927538878409308,0.007459678268652459,0.024283249431298337,0.03416369024445265,0.009549946729142,-0.006949908385284753,0.022745224096601957,-0.012175706697567401,0.021056785299415015,-0.00014149908060390182,-0.006750495399039602,0.02026295351091001,0.049180460412023175,0.023403834838481297,-0.008697283300780123,0.02392910093960965,-0.03833196657154814,0.003191603485709571,-0.04566044846618744,0.011128320723132301,-0.010659034596360972,0.04722082689723117,-0.0012398763668768353,0.0063379402375425276,-0.006454545380426557,0.003974275183818099,0.03556575394947514,-0.0046878591676255965,0.003914966833459932,-0.02986467575028906,0.006076223210675247,-0.011374340052738963,-0.01287726697432312,0.0068287244477349685,0.024831175501414116,-0.004080222222433871,0.01098469143785219,-0.004252555891453791,-0.006929681303958102,0.020612662288365113,0.008742520700484313,0.005655841307164344,0.003047268719515106,-0.005708698419552016,0.045233273318841194,-0.04182011955176457,-0.012842195462950401,0.00442699446386241,-0.017226807095907626,0.00018648421080613709,-0.020731048683465425,-0.007837582634399265,0.021872293206070648,0.006264241177923013,0.014052176003388706,-0.037740464395183526,-0.009525908135887717,-0.014880708324035874,0.0036741665405350954,-0.055746500591789316,-0.024390513975131256,0.005822986154294885,-0.00797789532068216,0.01162004745665235,0.008678401196997143,-0.0575033420394212,-0.014200576743591431,-0.0006660179375492792,0.025122046655428054,0.0414139741171784,-0.015261345653175273,0.008130423778716978,0.021095753681503737,0.051252217158147095,-0.052913633100974855,-0.010837448638988056,-0.004338902370729869,-0.01245121316060116,-0.023635244900987784,0.043813496195908685,0.02834342972005377,0.013297071563439733,-0.029802240409034786,0.009171044602207079,0.0016796989329173062,0.02117430966637235,-0.0034927232057015978,-0.00017145677970253903
2017-12-05 00:00:00+00:00,-0.0009426531498615276,0.001995394723146582,0.001462443345973341,0.0035341599993465866,-0.005343203171624955,0.004556359248962583,-0.011964096585627138,-0.00011195085389170689,0.012880440630063994,0.00671988235950316,-0.007435187715384428,0.0012169361743814555,-0.008741922566309457,-0.004473385446743028,-0.009823608394819994,0.0009517043062783337,-0.002687314978544242,-0.007203510628056908,-0.007263478416802305,-0.009611279218207258,-0.00913169997894836,0.0009389959768890677,-0.019841193169856663,-0.010327914499233315,-0.0011698243819314724,-0.009179013600806196,0.008412706513851731,-0.01086970744750948,-0.009485161068859882,-0.003723612691782008,-0.000861764481909999,-0.027218285101383355,-0.007447571454863633,-0.006451897892880143,-0.007459456203656845,-0.015835463860807697,-0.015268813308308982,-0.008825523542092983,-0.010585154452629975,0.00273631873162139,-0.005807213066259531,0.006478641550701658,0.007639367493115223,-0.00925574627965231,-0.011086997546706945,-0.0046173954776090875,-0.007094287085412487,-0.023600784445821477,0.00474781905551791,-0.011500707066983251,-0.015625103325491163,0.0006487305661511122,0.005608689535288702,-0.005259957384073699,-0.019650547314000844,0.011852806681044825,0.013712585310056591,-0.002783853216029919,0.013146322370330754,-0.010816798766884572,0.00793146922117427,-0.004179230511206056,0.001426346394917788,-0.00800384847676161,-0.012718439839867313,0.00629007020191219,-0.0021158135620883423,0.0009237852311265726,0.005324342896268597,0.005785928197059809,-0.008470916028929132,0.0011066708384046553,-0.011924509288939511,-0.00010904751667650814,0.008125227104113675,0.0032407457176704124,0.0020138140265717475,0.002082678217395717,0.009870765523667835,-0.014936988678183938,0.0005959306161111844,-0.00562096846932425,-0.019318690956732443,-0.005754464408891269,0.0023071094480744403,0.01195218508610596,-0.004914735046491203,0.00969069917791332,-0.006006616331941106,-0.015913492196580448,-0.027077250299983646,-0.014560627656476255,0.010704634901118393,-0.015467946195938387,-0.01942135639827669,0.020212179314394563,0.008452825875596925,-0.0028730740520886977
2017-12-06 00:00:00+00:00,-0.003713567962642994,-0.010585923542179798,-0.0023727149809453785,0.004062827950201964,0.035693035847955246,0.008399102695926253,0.009081751157785645,-0.013712402039949723,0.007388493090479731,0.009443161186693416,0.00856114103090011,-0.005065185606281775,0.0099078700113302,-0.01002429438333896,-0.007532405453719138,-0.003385712718580014,-0.0005857144307132023,-0.01692996609376829,-0.01437151823389149,0.0014270724217055886,-0.025109524858984766,-0.004557982882208544,-0.022520119946569328,-0.0004258037829469874,-0.016591672971460136,-0.003194667423899733,0.02214705338408174,0.0026802897586599705,0.005210483229216356,-0.006479000902817167,-0.0022640828712163774,-0.016414922813890342,0.003979069190405138,0.0007733133428440286,-0.0031514874321231234,-0.00402234627089193,0.004205513994308907,0.0015005500940770133,-0.00563045079274016,0.0,-0.015186806318620238,0.01316218077528597,0.012867814044627002,-0.009584238058150785,-0.011211493903503622,-0.00039182303052176515,-0.008046085475998832,0.00023033981189324315,0.009952173581112556,-0.007472757367952609,-0.0018602486205260282,0.004107017251818501,-0.008598474445020599,0.005900494600974415,-0.04530164824298866,0.015778832466745607,0.002832603208140494,0.007909031637062025,0.007167631514891859,-0.0007542292288077457,0.018688720308287277,0.0017203105173912991,0.02108889579163975,-0.02546196823742708,-0.006152879398848565,0.014585122877941892,0.013749759162301256,0.005917139667573679,-0.011585545386732288,0.008096218423618406,0.008959983502449864,0.01114029328772359,-0.001964617662339241,-0.00164131898158415,0.020291639005191264,0.02724722646851374,0.004482711675305673,0.007565023387475556,-0.0010110198856031483,-0.0047261104014625355,0.010524247129801712,6.15359760394174e-05,-0.012038229788409627,-0.023794132617495523,0.0077830103556693064,0.019028829942927317,0.03147841020585318,0.0012382208444277065,-0.0006815811671853078,-0.00046862558603222304,-0.017280059851668694,-0.004195624420254007,0.010683295040433416,-0.004713579737329776,0.0123966380472873,0.0003418084022879242,-0.005622019824224722,-0.00011181868951226637
2017-12-07 00:00:00+00:00,0.0018343462262060406,-0.0016950095392384013,0.0005488882628092995,0.002225804650531904,0.006281675374898654,-0.0026795956416381106,0.003999996185302779,-0.012824659501459834,0.01629040161020101,0.00645633412212665,0.0,0.0037675593786152817,0.013296393153983566,0.004888391873739906,0.0037020353914134496,0.0003372968816202082,0.0011527269047142408,0.014269407071527018,-0.006097778276385912,0.018170599997397563,0.00799648665735675,-0.01414137748629063,-0.019156158249149957,0.012783794646761715,0.0031758151649394772,-0.005448050677621885,0.011173832437337383,-0.00026734406455142246,-0.00406241601402213,0.00016720717692475517,0.001621255704480351,-0.0018964332211687251,-0.004642506849614536,0.016220995874146826,-0.0075387801882754735,0.012116102290604225,0.012310395622303627,-0.0001998810385431815,0.0028312139641719636,-0.007777275217173418,0.005985088950188899,0.012323540919881637,0.011474502787715446,0.01061221177875149,0.006637015837871907,0.0018296848385439546,-0.0034394804338079288,-0.008515485948480839,-0.007443761187033271,-0.00295414508189884,-0.014038860466598746,-0.014423595091412555,0.006446179987778411,0.007853329074492432,0.014927247945280886,0.013770261121643479,-0.003285353680337222,-0.015001174544778784,-0.011410975685516633,0.011698133644377329,0.023173987413191544,0.006829800106221251,-0.002232764543970256,0.0077280464267568405,0.012768611121122042,-0.003503117551796775,0.0025352746677236304,-0.0005396983371214192,0.014735421003232663,0.01442497970425527,0.0020653396276180125,-0.018250520882992394,-0.001687143885359621,-0.012602824077257657,-0.008364346527704347,0.007519866780798079,0.0038474931721290684,0.009901128478021048,-0.0023618319360609874,0.01068430564354017,0.0086460180896899,-0.004239601858856856,0.0016616772058253293,0.006093466850529472,0.009572014192511746,-0.0032195423294639758,-0.006448398065581062,0.007833447447986197,0.0009547264632789876,0.003985806485380383,0.012173445254112236,0.005678746551371239,0.015126721839469726,-0.005130263585036321,-0.020267545232031337,0.013488136889464153,0.00010321914886568528,0.00179780458039569
2017-12-08 00:00:00+00:00,0.0002951568420554995,0.01814530516163071,-0.0009141543442028333,0.012987949542447197,-0.005956092334330809,-0.0006716220347599,-0.009960197395386228,0.008335225526892254,-0.011380099591663084,0.0019055232281814938,-0.015081950528905042,-0.00030441423685734215,0.013937567140212881,0.00938144028576371,0.008299822692980685,0.00012798088208709757,0.006010602723066194,0.009378791108722195,0.009736254753423879,0.006788041124554667,-0.0022138897300307825,0.0016394208512247044,0.0015837388549400089,0.00757340463955769,0.020379931066545343,0.010042533661791087,-0.006053514722531572,0.005615095245086188,0.028132952579215997,0.002424184824809661,0.0053945440602336525,-0.0018195431764593817,0.0017063462463053902,0.01170566448412047,0.005880884592946556,0.0063847823094302925,0.008082001046231246,0.0044962519291211756,0.0,0.020626945948036823,0.0,0.005936420652898011,0.004604845855071371,0.007201313327312109,0.007747342971871074,0.0024795039408844755,0.008074198270654032,0.006267241850328453,0.004142585817907607,0.012521607982314054,-0.011088357280645944,-0.010266610926892294,0.006754481954328151,0.004548070445790087,0.023556371993648906,0.0029441271854451223,0.0013876378407948753,-0.0007027919675055561,0.0062057480052872815,0.0026112025706717112,-0.006328431016049296,-0.009030489368012762,0.0005595296446101461,0.014606242128451408,0.010315431265006891,0.020244982203222683,0.005373649054903451,0.018034537758788716,0.011551132740365455,-0.0026047195264284895,0.02225888670811349,-0.001370556120838251,0.006760206657441481,0.0029966756060164634,-0.0010308401745349194,-0.010584865700297486,-0.015177264973026516,0.0033493344842590034,-0.008961688486195718,0.006069108008366131,-0.005259787550537465,0.0011102466755077423,0.015482422504529136,0.004583384163479254,0.012551907437808651,0.010012899244376205,0.01249845338924227,0.002454532927031572,0.017079307787346343,0.0050598643903247975,-0.0014198638967246602,0.008378839821247208,0.010772111155668451,0.013288463780142035,0.02786961902656304,-0.0008422316994572965,-0.002376451992109896,0.005340864531613532
2017-12-11 00:00:00+00:00,0.01948408174332039,0.005419520136784817,0.005490102438277411,0.0010630163324609754,0.004263353132161418,0.004704974748857671,0.02213282457908572,0.008094988826677474,0.011090158366940273,0.005955261281819668,0.00015389106357921456,0.004565982008395197,-0.00958367901580548,-0.0037866705193105865,-0.0023781769614298343,-0.0025118217041240065,-0.006517793692424001,0.009612427523242761,0.0018490959985801858,-0.000625610972522006,0.021540801954930577,-0.002046014116354411,0.012911635969088175,0.0018790520870890504,0.0023269452607255214,0.00420080670406664,0.010634037246245232,0.00930571340663211,-0.0001368861457395898,0.004169373252598918,0.00032210366858920203,0.024944938311108666,0.003634336962295981,-0.002103615630322908,0.021193860491655503,-0.0023786987687078875,-0.008806473021655159,-0.007111884784559597,-0.00338788406280921,0.022366178319658703,-0.008329313896397239,0.003905225869671014,0.002468065939480235,-0.000878719353421431,-0.006324568132210162,-0.0029286930981492487,0.003876012350741309,0.007150956139020392,0.003912446162387839,-0.0029265198335648446,-0.0014019758813422767,0.00044112965431608586,0.0025446106370647925,0.00101309938778682,-0.0007014980482211719,0.006604867136372539,0.0005773984497507989,0.005158305403905494,0.002467236802613959,-0.0022324742463220026,0.00022350039061258542,0.004913620471142632,0.001537443930880844,0.01385617546004525,-0.0022689726857455517,0.012713655864393658,0.00138340095945777,-0.012305039503787474,0.009951300776167571,0.016554271313726332,0.017540222134479144,0.007034447717415571,0.013150749893774849,-0.0015492157343144353,-0.005159729164011084,0.005211867155829664,0.014632844224858,0.003990168121016158,0.007848424147375965,-0.013037635430200312,0.012142597461550775,6.179384672422294e-05,0.004628554091437476,0.006354840658717498,0.00814018331504096,0.008474641888556622,0.04372799282987505,0.00826385929371165,-0.0050913277098031395,-0.00046470144010235526,-0.012629473933364999,-0.0016254582938115547,-0.0020428115732109564,0.014680161818947601,0.004612085385056419,-0.007418783197169043,0.003935525970836462,0.004808600076089409
