Date,ABEV3.SA,ALPA4.SA,AZUL4.SA,AZZA3.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BPAC11.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,CCRO3.SA,CMIG4.SA,COGN3.SA,CPFE3.SA,CPLE6.SA,CRFB3.SA,CSAN3.SA,CSNA3.SA,CVCB3.SA,CYRE3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,EZTC3.SA,FLRY3.SA,GGBR4.SA,GOAU4.SA,HYPE3.SA,IRBR3.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,KLBN11.SA,LREN3.SA,MGLU3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,PCAR3.SA,PETR3.SA,PETR4.SA,PRIO3.SA,RADL3.SA,RAIL3.SA,RENT3.SA,SANB11.SA,SBSP3.SA,SLCE3.SA,SMTO3.SA,STBP3.SA,SUZB3.SA,TAEE11.SA,TIMS3.SA,TOTS3.SA,TRPL4.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VIVT3.SA,WEGE3.SA,YDUQ3.SA,^BVSP
2017-11-28 00:00:00+00:00,0.0019287754031758197,0.008823578162745926,0.006795441354757958,0.018770507015322124,-0.00041213058395517255,0.014925321801157798,-0.004808183178443559,0.002994251550646476,0.0007414083312515807,-0.021126458337556664,-0.012853345274911554,0.015625277562063777,0.00603015738174939,-0.018924734999578474,-0.007272911839477647,0.026912190867692365,-0.012221000036099272,0.005555546797615385,0.013836668809142694,0.026582100926131558,0.0005457107286765961,-0.027500175832933182,-0.0008736216025510002,-0.0140843763026548,-0.008380631429585006,-0.01699009541986629,-0.01910823476322887,-0.009677379825992816,-0.008409308716462727,-0.029546998013405212,-0.014224779253371178,-0.008580036292984983,0.02335207531290484,-0.007233278088333628,-0.011718919507072267,0.007164102448392162,-0.00411764859102326,-0.0037068406038671675,0.001640177139131005,-0.006313289588737114,-0.0037494620811204804,0.018642516936001607,-0.013760845865837368,0.015965238869608545,-0.00072229542745883,-0.013206973431579505,0.0,-0.0024510375132344997,-0.0018902016823572065,0.007273930823645358,-0.0010018441296230085,0.010810804785116312,0.010096644297630686,-0.013852406232671921,0.0,0.00744643298547798,-0.013157860774534513,-0.002958547332173267,-0.031364363500840264,0.014828804082072322,0.010560402766840227,-0.018181920408415708,-0.0028864279702947027,-0.009583420368810547,-0.013829499258577904,0.023722278535833308,0.010337841699033845,-0.004803957677828152,0.010410136751765275,0.0010937225725435873
2017-11-29 00:00:00+00:00,-0.010587315731680147,0.0029153709280789197,-0.014209578115481292,-0.019032010624688622,-0.031327395070365416,-0.04534328168259438,-0.011272071209604495,-0.01910501807251963,-0.005555531818799864,-0.023381164400801846,-0.0026045085956013514,-0.019230889655647454,-0.018731186769415653,0.0006576989559128332,-0.023198751090285796,-0.03172417220452428,-0.0209792013785991,-0.06887651040647103,0.0008270058764581201,-0.03205902903183344,-0.003544154123279908,-0.03341902991058121,-0.0076502765118315885,-0.011904759298140166,-0.01553982750397509,-0.012839744873757053,-0.019047565462250393,0.013029304094415384,-0.0035335150818710526,0.004349361405377783,0.002327534430800471,-0.01990472646204089,-0.019138623694765267,0.010928639628114523,0.013833921508874969,-0.021339648408224887,0.0032487177784399357,-0.024186195514681708,-0.02058020446010045,-0.008894485260804497,-0.0220430612858018,-0.022019098946810423,-0.009698938436425109,-0.0057143958407827045,-0.00867685790261008,-0.01352509279338543,0.0,-0.022727197998217874,-0.03219728337619576,-0.015698669225129414,-0.01303490833011911,-0.0221541832694806,-0.014755373529341642,-0.015050054129908341,-0.01777760339322776,-0.029565302261437942,-0.016231823161646286,-0.023738610460032117,-0.020507143938835348,-0.009132798863157432,-0.024115523820690377,-0.02314856703710022,-0.006915303872500944,-0.013322157769285359,-0.03991388757510972,-0.015172440206316473,-0.01522281074026166,0.00043844148585914233,-0.0387137445137703,-0.019422713784731593
2017-11-30 00:00:00+00:00,0.0,-0.03488362483967167,-0.03171168146906678,-0.04623349013106004,-0.011063883520156748,-0.03947344548805609,-0.010423454729608705,-0.0063902739119658936,0.001117212541440482,-0.0009210740178735577,-0.007832700731577047,-0.007450935495092459,-0.020616057991261538,-0.005476431334615173,-0.01062520192426275,-0.05982891081402364,-0.004395499430182581,-0.1696994530489535,-0.04669443457673983,-0.03248422844831256,-0.019699001627887625,-0.02127646039509734,-0.009471298059358202,-0.0216868751388426,-0.01883134877202086,-0.06303154468636663,-0.05736985971677944,0.006430738380112544,-0.010638338166410355,-0.0031496681436467,-0.010061865242449453,-0.03973491630781434,-0.0157597656652686,-0.0018015997546868556,-0.011695755226559856,-0.005148653970993289,0.011186235541977174,-0.01048580404247268,-0.014565279425134858,0.014102606623672909,-0.018691585795942767,-0.007894586077571986,-0.023711196600687656,-0.015804461151252447,-0.026258209277194133,-0.006855019445817456,0.0,0.002513934971843268,0.003261888848867578,0.02216912347553346,-0.006659607835063697,0.01718740225587423,-0.03236708827934476,-0.01867579904393868,-0.013574626627184005,-0.002688166274648296,0.007660522612510601,0.01823687593894663,-0.025435546069056847,-0.019354652449153686,-0.028006890748516255,-0.04360163651594928,-0.012793565513771088,-0.0022738491041337516,-0.03820228437845563,-0.015686263316653237,-0.013178392836520003,0.0035091962591689008,-0.004546997641213135,-0.010027510316368615
2017-12-01 00:00:00+00:00,-0.005350362443907519,0.009036118787715264,0.0029772951696096506,0.027916410909841094,-0.00946639740124855,0.028399478677344936,0.005924981768086202,-0.002449816825894957,0.006696173301494079,0.013824896238483486,0.0,0.011457723787514862,0.0005197866370176829,-0.0037445660392321223,0.039166169755755265,0.036363172915462316,-0.016004375757114553,-0.046212418469637195,0.012137085461461972,-0.007899934214671278,-0.004465536461810138,0.00951064009566771,-0.005559354216599921,0.0032842305065703403,-0.0028223671484176593,0.0010677134340408845,0.002340858042589211,-0.009584564745913626,-0.014336904085998858,-0.00868880844923825,0.0025019734874038857,-0.01701151288399727,0.015630703369001964,-0.002707317912097995,0.0,0.006392805771895604,-0.0017466986941923057,0.009164765340004877,-0.0006062740583119286,0.027813063378723024,0.0,0.003241691584737749,0.024463138421832342,0.004379513971572768,-0.007490590980412382,-0.0030197839371141066,0.0,0.010031583626396667,0.01495449400771287,0.05242623034808136,-0.0036369845285668667,-0.020737288527104547,0.02546180436581058,0.012456653352105329,-0.00795122860254116,0.017520131162435115,0.005848114603621113,-0.023880640274595466,0.013135173783166865,-0.012218111307002677,0.0008474570541756599,0.025437917671018218,-0.01066271575085509,-0.004273734530600759,0.03738324468126697,0.009675433968672209,0.02516710676957934,-0.009614933150724925,-0.011419199232959532,0.004071084186686225
2017-12-04 00:00:00+00:00,0.006357147119025797,-0.0017911736962833436,0.011131696792865853,0.018736886194233637,-0.004778554552347547,0.0243664769885803,0.006458545939935112,0.017171861602035543,0.004804374988636839,0.0018183689000454972,0.02210515972803928,0.03710959559330673,-0.0010389266746581027,0.001972091703575707,0.007295018560248723,0.011696097686314078,-0.003365118180346016,-0.05094916585362841,0.00728046645729763,0.02654292152550619,0.014297824886839283,0.012113145275678194,0.010286342300970919,0.010638272653909375,0.014152202199692487,0.016533548520937913,0.03409611670385604,-0.00451610643861311,0.0,0.0019921449367086286,0.0021836052118566762,0.08512627282668439,-0.006381281891961854,0.021719141333758074,0.049309700976980064,0.01845133378048125,-0.008748900930619974,0.0038244016360364785,0.014795049736258559,0.07995063034852468,-0.007282739429255947,-0.009400312621245854,-0.008761417016441508,0.037790636076767026,-0.006792665545707344,0.008221411484852226,0.0,-0.0012415812458361764,-0.008328061143695886,0.012453703437352415,-0.007982971981774667,0.003921625461444256,0.006815421202649219,0.03691070705714816,0.021886687600219057,0.013245005713928393,-0.001163049468205335,0.0,-0.014092368350602236,0.005233167076703404,0.008467394788313376,0.005798862643058733,0.004808553918540737,0.014306330878902207,0.011261336434627678,0.03804950653131267,-0.010270661547080895,0.021623647720485417,0.010231163072080385,0.01143031108158965
2017-12-05 00:00:00+00:00,-0.0014576210611273455,-0.008971193078076367,-0.006605515786267224,0.012605921040608647,-0.010475783105842407,-0.014589271428056327,-0.012687068260302858,-0.010268640508060756,0.007355573174101737,0.005444538371373708,0.0041197398354915205,-0.029001884752452023,-0.026521089123058506,0.003404333294825701,-0.013880617620529057,-0.017341055778578807,-0.005627579841556041,-0.03947354960267635,-0.027210861710722622,-0.001292812880535732,-0.01879499611781743,-0.034574475335976906,-0.0073040323283762865,0.017813783541648753,-0.011443232812000104,-0.0073451884481893215,-0.020776717736721295,0.006480813124037033,0.003636377507989952,-0.008349941621878076,0.009961081687624551,0.023706984936283204,-0.019267093346853614,-0.01417168533415869,-0.007518880179977483,0.032372768147360675,-0.010885613393622595,-0.004761686757170924,-0.00597498191102952,-0.0011389345061751932,-0.003386182013500716,-0.009786611479174478,-0.0034663522505564703,-0.03361348635240646,-0.0015196624073271492,0.004148761601289408,0.0,-0.010565553005316697,-0.010981955973715984,-0.024015306516739332,0.0036785376941004255,-0.019531306390841774,-0.008703507512546005,0.005273503180010852,-0.0030167191074043087,-0.011764636496069514,-0.0017460732516056954,0.021406807041174147,0.018868106354561487,0.0,-0.00923593000158418,-0.013452933453448557,0.004785313423089743,-0.0009874343871667524,-0.04231637502956587,-0.02199278172856023,-0.00253104984752639,0.028077706236519617,-0.006860603082707861,-0.007442878642769157
2017-12-06 00:00:00+00:00,0.007785840614201511,0.009052403941657738,-0.002585877192957775,0.04102021596099381,-0.009704333010638444,0.0302542034230604,0.013838253287977498,0.010375179496517006,0.016429162537728637,-0.009025424815617633,0.007692171260545333,-0.006206318015842371,-0.01602565858008065,-0.005428611809394357,0.004283997269270756,0.0,0.04357667391689324,0.04164382356114871,0.005244710299899369,0.013592213605778669,-0.006478767161360199,0.03305795496655328,0.0055740165076643144,0.00875094842270463,-0.0028228468864917033,0.009513762454079755,0.02167881003993255,0.023824878904793456,0.005072441583820808,0.011226868294373249,0.006318428148437194,0.017262956117648498,-0.02349773503179786,0.0,-0.003787803256243727,0.0028770116308705074,0.011302883746796999,0.014353965402947644,0.010579204104598672,0.0022805435343042912,0.007927634821801144,0.03024843214309425,0.01408727544989885,0.0072464385097046335,0.023592114042291,0.0017097507025856107,0.0,0.005025154530293063,0.01371644922094073,0.008252178728174853,0.003436642539861534,0.024701185136958514,0.032683192326239174,0.019344170495509516,0.012708137353199866,0.003086581564779367,-0.01924189407455379,-0.00598806037233246,0.06004471755208818,-0.015144346023940103,0.019491624924815154,0.0009737906832960608,0.01822954585072245,0.001976609405792029,0.0290698567238441,-0.007218194826284052,0.03577806593717825,0.002100623208032504,0.031250027592251595,0.009952306123011567
2017-12-07 00:00:00+00:00,0.00048251015352840376,-0.007775083714605668,-0.0003703788474753722,-0.029602015431412276,-0.01826306397864519,-0.03873787764595493,-0.008774848782428069,-0.007248460727862338,0.010776063659455826,-0.020946935070771056,0.0071247081958749625,-0.0163937515702538,-0.028501660393573935,-0.012280960064013136,-0.02498469505631684,-0.014706187686645111,-0.04067233272303594,-0.015255198291605265,-0.022608809564724996,0.0025543247631896193,0.006237504197757815,-0.025333359656862675,-0.0035475288576087838,-0.025236609875654903,-0.009060190293857073,-0.010471252938093811,-0.020767337591653834,0.015094351063755562,0.009372755264134502,-0.017843015571251453,-0.006738038351375764,-0.027454536185007927,0.0071007639598585914,0.012578421969733355,-0.01140693100040413,-0.012047908551190645,-0.008529442165791434,-0.011321024573700211,-0.0033309257541948023,-0.021615443904071663,-0.011235836621973472,-0.0046511269509809106,0.10547070035731188,-0.014388402117612498,-0.00520413694362698,-0.014080440360037638,0.023315079820601436,-0.008749851978339773,-0.01675242658878562,0.010267843261630771,0.004566476461877356,-0.028771382332856255,-0.008030619012233231,0.005146387244642225,-0.015835224450537755,0.0017579936721014988,0.004755996196768919,0.0030121184773514997,-0.009528973754521108,-0.014896785680983626,-0.010806198654475074,-0.012001209659825762,0.0,-0.0002819463098290287,-0.01242950915181018,-0.011744958673859163,0.007839312306462176,-0.03312379604508575,-0.020414707048290293,-0.01065949664246324
2017-12-08 00:00:00+00:00,0.014478902330412158,0.0006028913532964975,-0.0033345740404265856,0.010100940073147768,-0.01406493021423516,0.00585005887803125,0.0,0.0027383323056022757,-0.011726873927830894,0.005581171056853629,0.009600750217620746,0.01904793625728085,0.025705571983267506,-0.00644706874005907,-0.001874992811168652,0.0014930750545423255,-0.03957052969450192,-0.0016025009443417781,0.018683493415979857,-0.012101903187285323,-0.02085093351969669,0.008207751736674762,0.0124609776010558,0.007281596739380225,-0.004285563079750254,-0.016931200080296138,-0.010143069589790055,0.017348176351611233,0.0,-0.008478040515452534,-0.0006166967524798839,0.009569373551114202,0.04386989301578059,0.03815440658857305,0.028846256553412886,-0.009581841677597569,0.0,0.0038169168674799803,0.00859418661421718,0.02093014245735758,-0.006818373578083459,0.007593578730764827,0.08532419366813437,-0.01605835907249853,-0.008968783622044119,0.0,0.0,0.0018916837415297039,0.005897766657973369,0.001620237874663033,0.0,-0.0008006675337289826,0.007142882458680111,0.023999752555575515,0.00121435349201926,0.017990599552638153,-0.004141888488439105,-0.03903912008021149,0.0037414583945059032,0.014146287989943662,0.007562794986099464,0.014116918251355193,0.020000174553813643,-0.006483358788332616,-0.00915307364273965,0.003961423939308872,0.00048581276416204133,0.0039032364317994617,0.024096458378765062,0.0033799163988026404
2017-12-11 00:00:00+00:00,0.006184760016272106,-0.020481974405399672,-0.007434901800260629,-0.022999886137435088,0.014265574524386704,-0.008077544747243204,0.0006557959653805678,0.0,0.0028765733767475155,-0.01017573425061491,-0.021521323965972505,0.011682010318445846,0.0029963874879457286,0.022016016846626574,-0.007514132988301947,0.004470771111862781,-0.027663185863772144,-0.037988399505907156,-0.004803375029970858,0.018052842716288042,0.013525210393847242,0.01628248414107314,-0.013406469455172543,0.010441631797888373,0.0014347770925915437,-0.013993557954115388,-0.021890974224023307,0.017052525343389302,0.0,0.032980681933449274,0.00786777723925769,-0.004739399959589274,0.0056285873392192265,0.011966016040931393,0.014953126498717717,-0.009674758150896356,0.004746294744570445,0.004752449274848969,0.0026035979863689995,-0.02050105250784262,-0.021167009545839388,-0.001449273869988943,-0.0028587077940531724,0.005934616876677623,0.014328655902568155,-0.006203184053633959,0.0,0.005034463053402938,0.001954427909095058,0.003235321695504778,-0.0036369845285668667,-0.014423101392477933,0.0,0.002500354556508988,0.006670707333578996,0.008620550375314728,0.011289451021154306,-0.040624980161639956,-0.015974532359748772,-0.008176732482195526,-0.010008444517633941,-0.017481068707654646,0.010436258304934887,0.0014187648463455105,0.03233239487813022,0.00789185520658453,-0.01773565612898509,-0.0008637225693123307,-0.04928467899191413,0.0009349392289501601
