Error,Portfolio Weights,Train Tracking Error,Train RMSE,Train Correlation,Test Tracking Error,Test RMSE,Test Correlation,Optimization Time
0.002664288530589634,"{""BBDC3.SA"": 0.08967951469804859, ""BPAC11.SA"": 0.08281766235808004, ""ELET6.SA"": 0.08686882829952683, ""ITUB4.SA"": 0.1095870841005197, ""LREN3.SA"": 0.039280671068425664, ""PETR4.SA"": 0.14037020388182994, ""RAIL3.SA"": 0.12114083156944833, ""SBSP3.SA"": 0.03844239575667199, ""VALE3.SA"": 0.20953228350930952, ""WEGE3.SA"": 0.08228052475813942}",0.0021942514213851953,0.0021977563496682756,0.9835414824312677,0.0026561674874693865,0.002664288530589634,0.9623663001295506,0.7478349208831787
