Error,Portfolio Weights,Train Tracking Error,Train RMSE,Train Correlation,Test Tracking Error,Test RMSE,Test Correlation,Optimization Time,Mip Gap,Start train,End train,Start test,End test
4.661498959344573e-06,"{""BMY"": 0.1520025739371113, ""BRK-B"": 0.35961315013112544, ""MSFT"": 0.2518635372379697, ""TSLA"": 0.0661075290815672, ""TXN"": 0.17041320961222628}",0.002141529178024402,0.0021590504763308554,0.9801329631118202,0.0036659871779863786,0.003693028783772042,0.8926813645748614,978.3662819862366,0.0,2023-01-01,2023-03-31,2023-04-01,2023-12-31
