Error,Portfolio Weights,Train Tracking Error,Train RMSE,Train Correlation,Test Tracking Error,Test RMSE,Test Correlation,Optimization Time,Mip Gap,Start train,End train,Start test,End test
1.6953215171991117e-08,"{""AAPL"": 0.04642114174050661, ""ABBV"": 0.0243515809325149, ""ACN"": 0.018911440382373843, ""AIG"": 0.006063002964508544, ""AMT"": 0.008946699604482147, ""AMZN"": 0.033956170991419364, ""AVGO"": 0.04113927825951874, ""AXP"": 0.024869796178988126, ""BA"": 0.019475906233562473, ""BKNG"": 0.019912695810696164, ""BMY"": 0.014011093949592844, ""COST"": 0.01659628643321509, ""CRM"": 0.0034029396091649943, ""CVS"": 0.05118095494922829, ""DE"": 0.005863800409079686, ""EMR"": 0.012724712413649296, ""GOOG"": 0.09180231267204098, ""GOOGL"": 0.0, ""INTC"": 0.01721007651890768, ""JNJ"": 0.04114227046358165, ""JPM"": 0.017225709732987243, ""LLY"": 0.04110203672778498, ""LOW"": 0.018493959969205165, ""META"": 0.015366172419878591, ""MO"": 0.017056127291143083, ""MSFT"": 0.08684499201156128, ""NEE"": 0.03642292403921953, ""NFLX"": 0.010823840891965903, ""NVDA"": 0.025319173735266404, ""ORCL"": 0.03358608284920696, ""RTX"": 0.020577320974515062, ""SCHW"": 0.011480350962392485, ""SPG"": 0.0, ""T"": 0.06348883259908068, ""TGT"": 0.006240419193412226, ""TMO"": 0.013270557616369602, ""TSLA"": 0.020887311979931468, ""UNP"": 0.022866639406562042, ""USB"": 0.006162047985061392, ""XOM"": 0.034803339097424515}",0.00012929906155729586,0.00013020451287151818,0.999927912743658,0.001970599275768692,0.001977505672850761,0.96721798818916,0.631284236907959,0.0,2023-01-01,2023-03-31,2023-04-01,2023-12-31
