Error,Portfolio Weights,Train Tracking Error,Train RMSE,Train Correlation,Test Tracking Error,Test RMSE,Test Correlation,Optimization Time,Mip Gap,Start train,End train,Start test,End test
6.098815108529401e-07,"{""ABEV3.SA"": 0.035119654831224374, ""ASAI3.SA"": 0.03593960030830128, ""BBDC3.SA"": 0.01390770425700947, ""BEEF3.SA"": 0.015377461160511148, ""BPAC11.SA"": 0.012423807361418177, ""BRFS3.SA"": 0.01437087050066833, ""CMIN3.SA"": 0.016355162352803918, ""COGN3.SA"": 0.026539734834022798, ""CSAN3.SA"": 0.04806474102144644, ""CVCB3.SA"": 0.009222772543727132, ""ELET6.SA"": 0.03453426689993594, ""EQTL3.SA"": 0.050057742617475226, ""EZTC3.SA"": 0.016586852870750887, ""GGBR4.SA"": 0.05649841995075266, ""HAPV3.SA"": 0.012867393863401654, ""IGTI11.SA"": 0.03365051681887235, ""ITUB4.SA"": 0.11309230022722035, ""KLBN11.SA"": 0.05195922484601726, ""LWSA3.SA"": 0.007462132471616357, ""MGLU3.SA"": 0.009540757054634592, ""MRVE3.SA"": 0.009183375847076772, ""PETR4.SA"": 0.12184936601387567, ""PETZ3.SA"": 0.008247208284276816, ""PRIO3.SA"": 0.005608144269837833, ""RDOR3.SA"": 0.005204476742606944, ""VALE3.SA"": 0.1386111035139175, ""VBBR3.SA"": 0.013323981104989042, ""VIVT3.SA"": 0.0317145443106004, ""WEGE3.SA"": 0.04598601104308164, ""YDUQ3.SA"": 0.0067006720779272475}",0.0007630206542296838,0.0007809491090031678,0.997999170878504,0.002119881010543776,0.002123724961646233,0.980989690128933,3.8890256881713867,0.0,2023-01-01,2023-03-31,2023-04-01,2023-12-31
