Error,Portfolio Weights,Train Tracking Error,Train RMSE,Train Correlation,Test Tracking Error,Test RMSE,Test Correlation,Optimization Time,Mip Gap,Start train,End train,Start test,End test
1.9558730810647924e-07,"{""AURE3.SA"": 0.05960108869839425, ""AZUL4.SA"": 0.017697089207534607, ""B3SA3.SA"": 0.05338476295470789, ""BBAS3.SA"": 0.07952353351101232, ""BPAC11.SA"": 0.0362280072555741, ""CSNA3.SA"": 0.0641635241281168, ""EGIE3.SA"": 0.020856757232196266, ""ELET6.SA"": 0.04787620372618978, ""ENGI11.SA"": 0.021227813216574975, ""HYPE3.SA"": 0.021241865445790944, ""IGTI11.SA"": 0.050223970465205284, ""ITUB4.SA"": 0.11834679652859058, ""JBSS3.SA"": 0.04578281924296129, ""PETR3.SA"": 0.12604299503857264, ""PRIO3.SA"": 0.021286336090125976, ""RDOR3.SA"": 0.03542865522264084, ""VALE3.SA"": 0.09890444690433421, ""VBBR3.SA"": 0.03026356416964976, ""WEGE3.SA"": 0.03733809820256596, ""YDUQ3.SA"": 0.014581672759261638}",0.00043391734688252653,0.0004422525388354893,0.9989859359612014,0.0018549040600392504,0.001943473480333844,0.9827803955467634,1800.3305401802063,inf,2023-07-01,2023-09-30,2023-10-01,2023-12-31
