Error,Portfolio Weights,Train Tracking Error,Train RMSE,Train Correlation,Test Tracking Error,Test RMSE,Test Correlation,Optimization Time,Mip Gap,Start train,End train,Start test,End test
9.731422771359064e-07,"{""ABEV3.SA"": 0.027142404391889752, ""BPAC11.SA"": 0.046660269399854945, ""COGN3.SA"": 0.0325061985578733, ""CSAN3.SA"": 0.06016212127510053, ""CVCB3.SA"": 0.015124099368827424, ""ELET6.SA"": 0.03804932643962485, ""EQTL3.SA"": 0.06194443040206321, ""GGBR4.SA"": 0.052076249972084744, ""HAPV3.SA"": 0.01504879674957542, ""ITUB4.SA"": 0.11702943428264631, ""JBSS3.SA"": 0.029642896674191843, ""LREN3.SA"": 0.0283714848645272, ""MGLU3.SA"": 0.009569651996922005, ""PETR4.SA"": 0.12112958227601263, ""SLCE3.SA"": 0.030220832112590475, ""SUZB3.SA"": 0.024157365090185137, ""VALE3.SA"": 0.17541858150268932, ""VIVT3.SA"": 0.05228352362893908, ""WEGE3.SA"": 0.04401290003016641, ""YDUQ3.SA"": 0.019449850984235195}",0.0009863745773251709,0.0009864797398507206,0.9966344942275381,0.0022366478903485987,0.0022489607202618497,0.97823971629539,1800.3232514858246,inf,2023-01-01,2023-03-31,2023-04-01,2023-12-31
