Error,Portfolio Weights,Train Tracking Error,Train RMSE,Train Correlation,Test Tracking Error,Test RMSE,Test Correlation,Optimization Time,Mip Gap,Start train,End train,Start test,End test
6.125670440899737e-07,"{""ABEV3.SA"": 0.03705168984857399, ""ASAI3.SA"": 0.035409609383207696, ""BBDC3.SA"": 0.011521841143873203, ""BEEF3.SA"": 0.015495466364623506, ""BRFS3.SA"": 0.017482534568980232, ""CMIN3.SA"": 0.01820074398205602, ""COGN3.SA"": 0.026392462461316744, ""CSAN3.SA"": 0.050027957698399766, ""CVCB3.SA"": 0.007665462274876896, ""ELET6.SA"": 0.03563756879546724, ""EQTL3.SA"": 0.04528697115225716, ""EZTC3.SA"": 0.017859830298797667, ""GGBR4.SA"": 0.056400856969850276, ""HAPV3.SA"": 0.012117073776192859, ""IGTI11.SA"": 0.03508304903224516, ""ITUB4.SA"": 0.11084341005325474, ""KLBN11.SA"": 0.055239831896564284, ""LWSA3.SA"": 0.010398998051211679, ""MGLU3.SA"": 0.00961998143633536, ""MRVE3.SA"": 0.008201563127518137, ""PETR4.SA"": 0.12174918354404482, ""PETZ3.SA"": 0.008690781932435469, ""PRIO3.SA"": 0.006027734021762902, ""RDOR3.SA"": 0.006719476182767873, ""SANB11.SA"": 0.013838892567213882, ""VALE3.SA"": 0.13161810929502182, ""VBBR3.SA"": 0.015061215950382628, ""VIVT3.SA"": 0.02785721825424048, ""WEGE3.SA"": 0.04569220250653351, ""YDUQ3.SA"": 0.0068082834299939}",0.0007630189171576865,0.0007826666238508474,0.9979863094659877,0.002174036624061469,0.0021770964867164036,0.9799287077481429,0.699958086013794,0.0,2023-01-01,2023-03-31,2023-04-01,2023-12-31
