Error,Portfolio Weights,Train Tracking Error,Train RMSE,Train Correlation,Test Tracking Error,Test RMSE,Test Correlation,Optimization Time,Mip Gap,Start train,End train,Start test,End test
4.188686854173494e-08,"{""AAPL"": 0.04783296545730803, ""ABBV"": 0.031113194619493592, ""ACN"": 0.009954685716232104, ""AMZN"": 0.03425794293658934, ""AVGO"": 0.049165637670288136, ""AXP"": 0.020147532375214855, ""BA"": 0.02597878177537385, ""CAT"": 0.020446701413613582, ""COST"": 0.029833843310139878, ""CVS"": 0.05314051590405578, ""GOOG"": 0.09496821686502244, ""INTC"": 0.02228259443270304, ""JNJ"": 0.03425362480621209, ""JPM"": 0.019111907416464968, ""LLY"": 0.0436629378480396, ""LOW"": 0.025544605390286624, ""META"": 0.016485844676278852, ""MSFT"": 0.09025848833224613, ""NEE"": 0.029167380178072484, ""NVDA"": 0.02505493018519662, ""ORCL"": 0.04355755790573209, ""PEP"": 0.023292949598729067, ""SCHW"": 0.007801899055454505, ""T"": 0.05401696575994833, ""TMO"": 0.024254760835187843, ""TSLA"": 0.021287900619510892, ""UNP"": 0.018016799202338174, ""USB"": 0.018993752441028, ""VZ"": 0.032052844378244114, ""XOM"": 0.03406223889499495}",0.00020307325598042093,0.00020466281670553102,0.999824233563335,0.0020606599040118483,0.0020769138137552564,0.9650157417231405,20.97946047782898,0.0,2023-01-01,2023-03-31,2023-04-01,2023-12-31
