Date,AAPL,ABBV,ABT,ACN,ADBE,AIG,AMD,AMGN,AMT,AMZN,AVGO,AXP,BA,BAC,BK,BKNG,BLK,BMY,BRK-B,C,CAT,CHTR,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,DE,DHR,DIS,DOW,DUK,EMR,F,FDX,GD,GE,GILD,GM,GOOG,GOOGL,GS,HD,HON,IBM,INTC,INTU,JNJ,JPM,KHC,KO,LIN,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,META,MMM,MO,MRK,MS,MSFT,NEE,NFLX,NKE,NVDA,ORCL,PEP,PFE,PG,PM,PYPL,QCOM,RTX,SBUX,SCHW,SO,SPG,T,TGT,TMO,TMUS,TSLA,TXN,UNP,UPS,USB,V,VZ,WFC,WMT,XOM,^OEX
2023-01-04,1.0103142040291988,1.0080677524604258,1.0148749028478878,0.9965961727194952,1.013326576206308,1.014778452570777,1.0099969861387408,1.0104720633913413,1.020170501622462,0.99207643547432,1.0122136154727124,1.0232464162298658,1.0422232459479555,1.0188005178040116,1.024622017179108,1.0384951040668717,1.0138476273393797,1.0049822220220852,1.0149720372883422,1.0257754051312098,1.0103817409473694,1.036360483388879,1.0064449599109442,1.0286758657575146,1.0304397815145288,1.0019447698027728,1.0072361555158642,1.0356877941455573,0.9997897372113141,0.9899901733359251,0.9893672830351126,0.9980910040722986,1.0156328095768334,1.0338316098706894,1.0252742874892122,1.0107038537567183,0.9928208405324523,1.0282535584721046,1.023579677774271,0.9864037596143473,1.0582043456529453,1.0012882261645832,1.0257245926912613,0.9889631854368712,0.9883302996964072,1.0042749201054624,1.0120920277026277,0.9801212443395511,1.007417789845897,1.0355405691703594,1.0009970159089334,1.0108871912115296,1.0093252763606024,1.0112799940964976,0.9995234217775247,0.9950365864227644,0.9948218572898497,0.9978430511550912,1.011806725061594,1.0240773316984364,1.000227283363402,1.0072453037402547,1.0346282038352612,1.014414646664048,1.021083944140302,1.0218830655617253,0.9975835968628742,1.0084578352417952,1.0108491535983353,0.9562567733000389,1.0078730344981077,1.0490252275186494,1.0207156439743943,1.0303178328600717,1.009077822536239,0.9975477291686776,0.9779555329843976,1.004354292591704,0.999309058314867,1.0417001948779328,1.040391952399159,1.0002976156171888,1.0360010308068077,1.0172076079260135,1.0084839688341292,1.030798008084982,1.0213445277347486,1.0065247876079384,1.0157995212655935,1.006616875958546,1.0512488528559378,1.0365171918442313,1.0079968738127745,1.010440567903589,1.0311380341451537,1.0251699634610036,1.0251746391111047,1.0205789692774538,1.0011140417296698,1.0029104639736435,1.0049002988120033
2023-01-05,0.9996001868999875,1.0068358674331188,1.0111333242066485,0.9730631065358426,0.9748307887677709,1.00921663202676,0.9736020790279946,1.0199120506804504,0.9881679285815435,0.9685388375921304,1.0027824252071822,0.998759894324208,1.0491325356134078,1.0167116315659188,1.0196543948667436,1.0554716880283934,0.9848321535698061,1.003168813135026,1.0096479306864676,1.0211883487139424,1.0058607157595574,1.05811232180992,0.9925438420028009,1.0396403034368522,1.0108635044476255,1.0322665445967907,0.9931830354323471,1.0115743828422943,0.9857022997312564,0.9735227614842459,1.0071842784975333,0.9774682754184746,0.9731575069347554,1.0331571193793718,1.0366378549026476,0.9957568501570006,0.9885550363852629,1.0488014342493943,1.0226207911482863,0.9839901939601506,1.074635159300469,1.0053871014738884,1.0348905223499445,0.9673355632256415,0.9672350887473048,0.9928946928939758,0.9986072191052269,0.9541296535016979,0.9968914432032414,1.0310512395698586,0.9602228439649548,1.0034231372474416,1.0091014230521518,1.0134870430422713,0.9880858021176101,0.9596039814732017,0.983369482936172,0.999036708343294,1.0086919266146945,1.0143310835689732,0.9917905902148073,0.9990943295292333,1.0226171798148664,1.0062372010678617,1.01763675982342,1.0040011235583972,0.9967049756552766,1.02249419981963,1.0023329153690321,0.9279154830687971,0.9856852167215238,1.0500084739431936,1.015747297103992,0.996507139992277,1.00704730379175,0.9871246526310828,0.968786559579877,0.9918847251369333,0.9952616068251097,1.022660160505762,1.02052235233138,1.0006943569487565,1.0357035363474736,1.0142787699168623,0.9788594196412417,0.9989789539729564,1.0250800190546276,1.016674409709669,1.0067970353672415,1.0391254570150807,1.0207215346474383,1.022792575729552,0.9783215893331263,0.991784687363163,1.0230736430871188,1.0179372642987394,1.0393817918082755,1.0150752554929883,0.9977019008643382,1.025349624904514,0.9933722133455016
2023-01-06,1.0363796634074236,1.0256805870890828,1.0250957034319959,0.9961150235562611,0.9876231352797663,1.0257429501211215,0.9990628309631403,1.0517869344374635,1.0178413572640201,1.0030296217333377,1.0631459901143108,1.0242694528197467,1.0901274408381236,1.026857908370549,1.0356372064436024,1.0723548262396878,1.036458670532784,1.018232880942228,1.028330801444117,1.033420589580971,1.0417783047880822,1.0765560789333017,1.010741869423525,1.0652234647902898,1.0441002017927403,1.0451732343202487,1.0652798310675136,1.0425136597481233,1.0159798025782298,0.98590018981261,1.014770900168695,1.0051379544037597,0.9627102398427474,1.0556366497943208,1.0779779472850362,1.0142717517094162,1.01914481173962,1.0770548961832542,1.0479493539959903,0.9985919585114883,1.0844333375989894,1.0315026805238388,1.0617979754185278,0.9828317640576473,0.980026797961499,1.0053723144598332,1.0051281232287617,0.9811945582982294,1.0151890645957022,1.0748221846748598,0.9880871935156337,1.0115605863070323,1.0284111523241988,1.0443844983867858,1.0071484800775101,0.9931205740108364,0.9943834897068179,0.9910162157800255,1.0096966694346674,1.0618995526740052,1.0194456365887155,1.026717098809981,1.0332226123026613,1.0198199277153188,1.0423281254217571,1.034702454857379,1.0204306705038972,1.0332913092945284,1.02146508273336,0.938851225008825,0.9978527825082286,1.0698422604962563,1.0486735420056228,1.0380021115432454,1.0231726174110498,1.0094197393941928,0.9933670623920445,1.0155043582070857,1.0216189756405478,1.0254760187614764,1.0759328973653621,1.0163672691183658,1.0581175600127497,1.0317305357570274,0.9962447819062413,1.0113153283872005,1.0421558257908767,1.0554931384808854,0.9671355059577982,1.0685415246184158,1.045883433436496,1.0732185474861444,1.0213410961128486,1.0209378749300841,1.037410597819537,1.0499542636712613,1.0515952618438118,1.0241683940457313,1.0221447247722162,1.0377428054991331,1.0151122372197638
2023-01-09,1.0406170904997851,0.9955659840831861,1.0234531174510184,1.0129136332589697,1.015018394149741,1.0149372805978851,1.050296803960421,1.0323716204993452,1.021567973172885,1.0179445458052154,1.0422960408651423,1.02583825093868,1.0674548747414991,1.011340037854894,1.0397408906199483,1.086703657528476,1.0575108420769292,0.9904757550471259,1.0181342810841139,1.0384448314462473,1.0324013317695218,1.0749458607350217,0.9949449193740619,1.0556650685418398,1.0481874372304918,1.0374822858025192,1.05619042867107,1.0914083314314476,1.0214465504031152,0.9847162565099333,1.0068393585934874,1.009215486558083,0.9724711404000804,1.065190404845545,1.0830719201375172,1.0143683304784765,1.011965569452181,1.0864726846484594,1.0703446619361832,0.9863635719771797,1.0954374231873225,0.996603906709399,1.0620933161535022,0.9899666796556401,0.9876569568805419,1.0195829286718816,1.0060142256516633,0.9830611137089175,1.0141291960944314,1.0965207714096001,1.0126780391198307,0.9853527009214627,1.0241615115908982,1.0348209270958457,0.9945989734048997,1.0112139404880267,0.9584645440258988,0.9611751902250113,1.0020098046565578,1.071430485932183,1.0110470356239312,1.0149435027417721,0.9907999523857548,0.988773308730965,1.0379189047926363,1.0352741256861604,1.010105605009115,0.9931618282686336,1.0223983638642744,0.9479922548501537,1.0028630529607496,1.068553993503517,1.0513682464668614,1.091721993117617,1.0361209085276732,0.9995540422830038,0.9440109072405758,1.0031007023660048,1.0098716455652503,1.0335210503971723,1.0691231115359134,0.9879971240029305,1.0387780421027986,1.0425923440111025,0.9944367436254855,1.0066360364964575,1.0306799110937843,1.0304488663051916,0.9871832020401529,1.069980126666774,1.1079555812550643,1.0825314637947563,1.0186915707873736,1.0365700725795852,1.0441309548434088,1.0540527857238986,1.0473670825606491,1.0143575058179468,1.009401054695887,1.01840201632017,1.014248529160834
2023-01-10,1.0452545772620634,0.9831261342442553,1.0389668882422947,1.0172797588659426,1.005283149437125,1.0082632221492973,1.062949181818301,1.0467421131309074,1.0339124684019128,1.0471918325117644,1.038754811282858,1.0367514578138266,1.0578330676444871,1.0182037275557425,1.0369331575871141,1.0928742282620307,1.0635356679025494,0.9994027674646,1.0207802341496135,1.0526430957250767,1.0486854468395903,1.0967856120843824,0.9896371150436717,1.064942504741906,1.0594813611634282,1.0438472483742909,1.0620367013643073,1.0939308746071001,1.0262825098619428,0.9756752310043221,1.0117820380012748,1.0309693273638327,1.0176154625372429,1.0740698422630863,1.1063871151727762,1.0166827031661925,1.0177921972730057,1.0993151673456685,1.0647034559472273,0.995736008372873,1.1346301363814035,1.0204942807605069,1.0972797551758922,0.9948718167590194,0.9921453361967085,1.0321758595409736,1.0149409624469976,0.9861876237535083,1.022960104861326,1.1013842426432812,0.9956181735794262,0.9829956360393264,1.0333318766992163,1.0380088183566125,0.9869738506850411,1.0115593283597872,0.9664648798980756,0.9680857520198579,1.011856890423855,1.071545979475631,1.0173268646758844,1.0159999582219879,1.008050299986278,0.9919612641259782,1.0661376959714959,1.0462155767180128,1.0103254551272467,0.9970308686102726,1.0373305745006514,0.9552132457054987,1.0084693553946384,1.110493286960826,1.0597050897538673,1.1113517716909198,1.0370802146208589,0.9913049531825662,0.9289894292355124,1.002111075986463,1.0087858446646476,1.0447840742275212,1.0905783929015727,0.9911715316035755,1.0512742362267717,1.0449108352785414,0.9890123997436588,0.9941294756383517,1.0539564304177371,1.0279444390876222,1.0268448422985372,1.075661609301543,1.099444959775587,1.0930702544723194,1.0226418254024745,1.0199111624736168,1.0452509520630353,1.0660591604885945,1.062051181893577,1.0136395628877424,1.0087744266475906,1.0336118219041792,1.0210760689247926
2023-01-11,1.0673223371374962,0.9679147457732237,1.0325788607144746,1.0442898504101656,1.0178380001440193,1.0084220501764052,1.0787254167416955,1.0430346456317006,1.062654374922794,1.1080167405736483,1.0445544991826998,1.0498471782509984,1.0646911276377133,1.0259626026289945,1.0406048287559668,1.0947736858464168,1.0616256347702062,1.0034478433001512,1.0337517064033932,1.064001779484926,1.049606368206019,1.107881045588482,0.9747250012282372,1.0669104662695614,1.0948691317364425,1.0452615806678354,1.068456596430492,1.0750853176342747,1.0346930214093755,0.9659885441250072,1.00695430020429,1.0216598578801255,1.0440004660864568,1.0827244783264611,1.1281347868907208,1.0189006569834724,1.0217459360693377,1.1318493281276052,1.084221565863385,1.0003619451149683,1.17110970342844,1.0210799164784237,1.1182733671078422,1.0285395770317964,1.0269298463047982,1.0527410595471955,1.0414358419529368,0.990667297275782,1.0262095866512844,1.1167228656111523,1.012601120591493,0.9814242897925483,1.0410108786754362,1.0436488154048615,0.9850674733752665,1.035401125565067,0.987451791676642,0.9695726200731499,1.0479803377301264,1.0913301036102643,1.0169487241718365,1.0199244502274711,1.0263225765919775,0.9919612641259782,1.0653360194934738,1.0542991641000203,1.0065905357300275,0.9993702866792188,1.0432803854393577,0.9840970796569538,1.0139567210864058,1.1095439776958365,1.077389431163768,1.1177784047634793,1.062257879158148,0.9924196217422581,0.925673042982096,0.9939962243119272,1.0075024076831791,1.0530973315533458,1.1043843268220304,0.9878979982885517,1.0542495771623186,1.018062016494544,0.9952711347398498,1.0324993640707145,1.0507087237205892,1.0477162441630534,1.0531111639737398,1.0701956597212898,1.1398705176688946,1.0959498344558865,1.0321803784763275,1.0396508741193218,1.0553315810253712,1.07092915849564,1.04255700878579,1.0227327014404852,1.017618215382926,1.0456294167520284,1.0349426644023678
2023-01-12,1.066682734805438,0.9463420635432158,1.0208450585882467,1.054543875721782,1.022616629506997,1.01191803363204,1.105904510531175,1.0354291218644232,1.0817068541109904,1.1101141573275035,1.051420218168014,1.0566679192341104,1.096883197674923,1.0286485198536575,1.0401728157484735,1.1105004480487382,1.0588730488482871,0.9987051346145361,1.0291051883033313,1.0723024256332634,1.06777471289672,1.1284911773926545,0.9710603053347143,1.0877144859164545,1.0865869493022517,1.0622348621157207,1.064309069409354,1.109956978147246,1.0302775028469735,0.9598535688400344,1.0177595721928387,1.0278112062144606,1.038281185832929,1.1218387039480249,1.1465517520827928,1.0133074830557427,1.0201854436752682,1.1498288039036977,1.0824729498629924,0.9963796515187049,1.1887463517382595,1.00386467849375,1.133353253090653,1.0246377634268358,1.022553762389976,1.0685113298841753,1.044189768126191,1.0078394286639791,1.0282586266730445,1.1331838394790317,1.0161618239351486,0.9764856949964414,1.0399672221602392,1.0404610266354548,0.972359042875291,1.0331709095466444,0.9839173149331132,0.9669339243623742,1.0563706341380312,1.0969621280019306,1.0089283241748839,1.007698018923879,1.0203168579227295,0.9894665190253916,1.0959597174133355,1.056177184112832,0.997364038969091,1.005668642491697,1.0561128093505951,0.9955338054713084,1.0147917822126684,1.1192744235287155,1.076968302917375,1.1534054301702674,1.064415849639539,0.9797671177921597,0.9307451971257874,0.9883881299002587,1.0013819659595182,1.0697237439068676,1.1342350753150183,0.9987104118168667,1.049786605393219,1.0187942019749985,0.9783030825518121,1.0718902985301209,1.0507087237205892,1.0528571187285363,1.051267302688331,1.078178995112645,1.14301571972893,1.0914158546484503,1.0342518703664505,1.0437583881155257,1.066084413857845,1.0782584042418923,1.0585067966800765,1.0248863369759353,1.0084260639359954,1.0629988212291515,1.0386267285726778
2023-01-13,1.0774765789412044,0.9549215813366377,1.0405542795097957,1.048228093609621,1.0221417284749048,1.023518158801398,1.109028486768744,1.0385247907128938,1.0845017972118363,1.1433232707468723,1.0461083025453504,1.0623972436699545,1.0959107710307765,1.0513281140868436,1.0589633603581665,1.1324322019872917,1.058915126824918,1.0113983075769382,1.0249427604626664,1.09043255589373,1.0819659753828872,1.137273893353577,0.9838239643938584,1.094461814821376,1.1062707672280667,1.0738154221237373,1.0705304297248046,1.109289015355298,1.0277543493827437,0.9678182271150755,1.0205182659237388,1.0361545312227496,1.0432760746209178,1.1172304922596508,1.1496863831271686,1.0123432144020692,1.0188327463887625,1.0890410846496563,1.064083063206423,0.9665726669073652,1.2089457346077233,1.010305713530647,1.0795386925159687,1.0345596033824827,1.0336624152790481,1.08023813699658,1.0484313820430953,1.010779372362567,1.0306605653882588,1.1264496600794507,1.0072218039442367,0.9732869317568958,1.06621045044882,1.0402157648110266,0.9758538854202368,1.0495048735497714,0.9907669146528572,0.9419930835106711,1.0659165682234568,1.0845717277682723,1.017251526801237,1.012226611381231,1.0297727494416076,0.9968123829213823,1.098124145749544,1.057483696794883,1.0021968452433425,1.0099873855965662,1.0692951657762166,0.9985391908375688,1.0101394776471635,1.128394621291305,1.0850526810783605,1.180510013163144,1.0694513638178658,0.9767572869481927,0.9334763824494863,0.9954475493786957,1.0039486747439506,1.0657012792380833,1.1216418746240249,0.9788711194806676,1.063473015159852,1.0126920797805443,0.9780249140070975,1.068317109570289,1.0582870904898725,1.0848217044087458,1.0554251356181372,1.076524636311738,1.13228495146724,1.0968077779204768,1.0272183342592345,1.039194399336209,1.060260017239063,1.0755581636750056,1.0597727029755761,1.058147772946828,1.01176876101501,1.0623414887198648,1.0438560282870488
2023-01-17,1.0869113297638233,0.9501344980098915,1.039454151808641,1.058407871824101,1.0221417284749048,1.0135071342306328,1.1182443000900109,1.0296964155884456,1.0763032422123335,1.1192030225275162,1.0465418541530966,1.0486875947680172,1.0819898885434447,1.0301404954743303,1.0730022012802733,1.1485133550763373,1.052932469272016,1.0086086951726976,1.0159723198056232,1.0989515687136169,1.0727562981120147,1.1369225990099252,0.9886261191363804,1.0947427748697598,1.1146604051712812,1.0629419204353803,1.0738836781755183,1.1015728738422519,1.0109334956497704,0.9618984722880038,1.0373584003017955,1.0327841929417128,1.0482328062174133,1.1229627107188582,1.1246080048833516,1.0050143409078645,0.9493291340335587,1.0847604823398245,1.0612624602119451,0.9699917567272471,1.2133171122195356,1.0002342926015744,1.0824955554905384,1.0274248585048402,1.0243491141164427,1.0106869742680489,1.0367826598575156,0.9903872990983347,1.025715176754176,1.1073701387765025,0.9995117689301004,0.9672820825476072,1.0497337753086704,1.0380088183566127,0.9798251773479112,1.0365948828489784,0.9801364582703891,0.9364019369295549,1.0526527347858583,1.0830698664700518,1.036999361381515,1.0116226309811214,1.0267058258013002,0.9919612641259782,1.0851372076531025,1.0337226929693564,0.9920916298666921,0.9937916135073362,1.1325242916597436,1.0032139614152435,1.0227840423680603,1.106017927511469,1.0790735469834352,1.2366051142121421,1.0622578791581478,0.9813276537757287,0.8989464732253857,0.9925445818537604,0.999309058314867,1.0750871324300406,1.1220150462377365,0.9763911483201296,1.0587125489314182,1.018916136801074,0.9742696959133388,1.0636378903156722,1.0463780636484539,1.0683452714451473,1.0626920596464853,1.0571058574882466,1.2163737960148306,1.074688882685083,1.032421251417738,1.021223183529714,1.062724141919381,1.0752688228288734,1.0342025497974305,1.0557548875196974,1.0056404694203878,1.060275882017509,1.041893570539135
2023-01-18,1.08107452698646,0.9275670655801431,1.022220145780683,1.0324752373692518,1.0130297517389866,0.9885587659598661,1.101687011521197,1.0104720633913413,1.0490054323100428,1.112328121928784,1.037598578663219,1.025974691320943,1.071753950131819,1.0062670198217294,1.0632828752803227,1.1300258830184045,1.049603974905995,1.00623734082989,0.9948048922264024,1.079729152990493,1.0583556841379453,1.117922596061626,0.9644887813925804,1.0761879024696275,1.096052507933912,1.048002114561563,1.0577789160281748,1.0791660995123553,0.9861228253086282,0.9493056468743625,1.018621871952954,1.0040066948276367,1.0318374479835477,1.1131841543134673,1.1136363390787576,0.986017345003268,0.9282073286659354,1.062500018100921,1.0586675198075874,0.9533386921122565,1.1949268081673414,0.9806767991032899,1.07746888843377,1.0231883476532146,1.0224416388255122,1.0082896025750299,1.0246272592000645,0.9530564138722412,0.9919462890533401,1.0778151697412366,0.9889325858507221,0.9526909452389976,1.018197249771592,0.9725353902666007,0.9501192411854288,1.0188157199782828,0.9644373235916803,0.9240675466764687,1.0475282114365538,1.0655097722052367,1.0064693830142475,0.9746414669220489,1.0060058219987735,0.9724186430828562,1.0663781743762897,1.002286274570074,0.9668277634560789,0.9788555557313549,1.1266914762303644,0.9842640958600503,0.9996421304180381,1.106390822398774,1.0646736352072212,1.2139014908274006,1.0395978780643667,0.9565799350088185,0.8778775061937685,0.9659564928335138,0.9798617670647771,1.0366049297467608,1.1384328833937813,0.9497073327193956,1.041356565222351,0.9931656923250916,0.9418635757930839,1.040071389690348,1.029596957718797,1.0599750882824497,1.0485736734208406,1.04933827884944,1.1913043533495198,1.0646405012587505,1.0091530177135204,1.008215597281266,1.0262096913579901,1.0581996557949884,1.0119234481597867,1.038047303452735,0.9807798390145975,1.0384939769926729,1.0251714021542209
