Error,Portfolio Weights,Train Tracking Error,Train RMSE,Train Correlation,Test Tracking Error,Test RMSE,Test Correlation,Optimization Time,Start train,End train,Start test,End test
8.96225046779646e-08,"{""AAPL"": 0.062199502842594456, ""ABBV"": 0.04698723768178986, ""AMT"": 0.038594944264756154, ""COF"": 0.042380676633061186, ""CRM"": 0.057322574962045, ""CSCO"": 0.021494421068205368, ""GE"": 0.06315139158322072, ""GILD"": 0.05235261010658071, ""GOOG"": 0.11708883476695418, ""LLY"": 0.037171017256516135, ""LMT"": 0.02819007347277345, ""LOW"": 0.02971450311703049, ""MSFT"": 0.08689122716005808, ""NEE"": 0.05729723385327943, ""NVDA"": 0.044406390030020566, ""PFE"": 0.085919622745836, ""PM"": 0.030208449106376833, ""TMUS"": 0.055070789038879915, ""TSLA"": 0.0164867567301239, ""UNP"": 0.02707174357989739}",0.0002926835070562885,0.00029937018000772235,0.9996400367426477,0.0027887873242042577,0.0027891396468168847,0.9395106008982104,6.450753450393677,2023-01-01,2023-03-01,2023-03-02,2024-01-01
